Checked,Protein FDR Confidence: Combined,Master,Accession,Description,LSK,LSK,LSK,LSK,LSK,LSK,ST,ST,ST,ST,ST,ST,TB,TB,TB,TB,TB,TB,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (Grouped) CV [%]: LSK SPI,Abundances (Grouped) CV [%]: LSK SPII,Abundances (Grouped) CV [%]: LSK SPIII,Abundances (Grouped) CV [%]: LSK SPIV,Abundances (Grouped) CV [%]: LSK SPV,Abundances (Grouped) CV [%]: LSK SPVI,Abundances (Grouped) CV [%]: ST SPI,Abundances (Grouped) CV [%]: ST SPII,Abundances (Grouped) CV [%]: ST SPIII,Abundances (Grouped) CV [%]: ST SPIV,Abundances (Grouped) CV [%]: ST SPV,Abundances (Grouped) CV [%]: ST SPVI,Abundances (Grouped) CV [%]: TB SPI,Abundances (Grouped) CV [%]: TB SPII,Abundances (Grouped) CV [%]: TB SPIII,Abundances (Grouped) CV [%]: TB SPIV,Abundances (Grouped) CV [%]: TB SPV,Abundances (Grouped) CV [%]: TB SPVI,"Found in Sample: [S1] F1: Sample, LSK SPI","Found in Sample: [S2] F2: Sample, LSK SPI","Found in Sample: [S3] F3: Sample, LSK SPI","Found in Sample: [S4] F4: Sample, LSK SPII","Found in Sample: [S5] F5: Sample, LSK SPII","Found in Sample: [S6] F6: Sample, LSK SPII","Found in Sample: [S7] F7: Sample, LSK SPIII","Found in Sample: [S8] F8: Sample, LSK SPIII","Found in Sample: [S9] F9: Sample, LSK SPIII","Found in Sample: [S10] F10: Sample, LSK SPIV","Found in Sample: [S11] F11: Sample, LSK SPIV","Found in Sample: [S12] F12: Sample, LSK SPIV","Found in Sample: [S13] F13: Sample, LSK SPV","Found in Sample: [S14] F14: Sample, LSK SPV","Found in Sample: [S15] F15: Sample, LSK SPV","Found in Sample: [S16] F16: Sample, LSK SPVI","Found in Sample: [S17] F17: Sample, LSK SPVI","Found in Sample: [S18] F18: Sample, LSK SPVI","Found in Sample: [S19] F19: Sample, ST SPI","Found in Sample: [S20] F20: Sample, ST SPI","Found in Sample: [S21] F21: Sample, ST SPI","Found in Sample: [S22] F22: Sample, ST SPII","Found in Sample: [S23] F23: Sample, ST SPII","Found in Sample: [S24] F24: Sample, ST SPII","Found in Sample: [S25] F25: Sample, ST SPIII","Found in Sample: [S26] F26: Sample, ST SPIII","Found in Sample: [S27] F27: Sample, ST SPIII","Found in Sample: [S28] F28: Sample, ST SPIV","Found in Sample: [S29] F29: Sample, ST SPIV","Found in Sample: [S30] F30: Sample, ST SPIV","Found in Sample: [S31] F31: Sample, ST SPV","Found in Sample: [S32] F32: Sample, ST SPV","Found in Sample: [S33] F33: Sample, ST SPV","Found in Sample: [S34] F34: Sample, ST SPVI","Found in Sample: [S35] F35: Sample, ST SPVI","Found in Sample: [S36] F36: Sample, ST SPVI","Found in Sample: [S37] F37: Control, TB SPI","Found in Sample: [S38] F38: Control, TB SPI","Found in Sample: [S39] F39: Control, TB SPI","Found in Sample: [S40] F40: Control, TB SPII","Found in Sample: [S41] F41: Control, TB SPII","Found in Sample: [S42] F42: Control, TB SPII","Found in Sample: [S43] F43: Control, TB SPIII","Found in Sample: [S44] F44: Control, TB SPIII","Found in Sample: [S45] F45: Control, TB SPIII","Found in Sample: [S46] F46: Control, TB SPIV","Found in Sample: [S47] F47: Control, TB SPIV","Found in Sample: [S48] F48: Control, TB SPIV","Found in Sample: [S49] F49: Control, TB SPV","Found in Sample: [S50] F50: Control, TB SPV","Found in Sample: [S51] F51: Control, TB SPV","Found in Sample: [S52] F52: Control, TB SPVI","Found in Sample: [S53] F53: Control, TB SPVI","Found in Sample: [S54] F54: Control, TB SPVI",# Protein Groups,Modifications
TRUE,High,IsMasterProtein,Q3TXS7,26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus OX=10090 GN=Psmd1 PE=1 SV=1,79.9,50.8,71.3,76.8,112.9,87.7,154.1333333,154.1333333,112.1,57,293.3,154.1333333,201.9,165.7,120.2,172.5,119.4,158.2,0,10.707,6,3,11,3,953,105.7,5.39,0,3,0,,6.09,21.17,60.52,34.65,67.67,,,14.94,,52.06,,31.41,33.44,42.12,13.68,10.88,28.21,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,Q8BG32,26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus OX=10090 GN=Psmd11 PE=1 SV=3,32.3,78.7,115.8,93.7,86.1,104.2,25.7,111.8,178.2,43.3,155.5,44.4,108.9,109.9,130.9,128.1,123,129.6,0,16.725,16,5,20,5,422,47.4,6.48,2.32,5,0,58.39,5.42,28.85,17.96,16.24,11.99,4.07,4.11,9.3,57.18,8.59,34.94,34.9,14.75,6.94,4.46,11.53,4.5,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q9D8W5,26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus OX=10090 GN=Psmd12 PE=1 SV=4,31.8,115.3,127.9,72.3,90.3,84.1,17.5,87.5,177.8,67.7,120.2,50,148.9,115.5,125.7,140.6,122.4,104.5,0,13.375,15,5,16,5,456,52.9,7.06,3.26,5,0,42.72,8.97,18.82,6.14,27.52,14.84,55.72,6.97,13.68,11.41,6.52,10.62,18.53,4.3,10,17.39,8.02,1.04,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,O35593,26S proteasome non-ATPase regulatory subunit 14 OS=Mus musculus OX=10090 GN=Psmd14 PE=1 SV=2,47.3,98.7,111.8,79,84.7,90,46.6,84.4,167.4,74.7,145.5,55.2,120.4,138,133.1,149.1,139.6,34.8,0,11.98,13,2,13,2,310,34.6,6.52,6.05,2,0,18.99,19.05,11.01,19.38,27.23,19.6,17.13,18.76,6.5,11.59,19.87,18.84,29.2,14.4,25.95,24.84,10.13,81.32,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q8VDM4,26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus OX=10090 GN=Psmd2 PE=1 SV=1,54.7,104.9,103.5,51.8,77.6,90.8,39.5,79.9,95.5,28.3,141.9,41.5,255.9,135.7,132.9,114.6,111.2,139.7,0,38.486,15,7,28,7,908,100.1,5.17,14.67,7,0,10,14.79,10.09,16.91,44.48,17.72,13.87,12.96,15.95,27.79,13.28,29.49,34.36,4.13,2.79,4.64,22.16,11.95,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,P14685,26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus OX=10090 GN=Psmd3 PE=1 SV=3,78.9,73.9,105.5,71.3,35.8,28.5,56.4,155.7,172.4,25.8,171.3,21.7,146.5,116,157.7,135.7,130.9,116.2,0,20.801,14,5,23,5,530,60.7,8.44,3.75,5,0,18.89,26.9,2.31,52.64,53.2,30.63,48.82,45.43,12.64,3.63,44.5,9.76,7.16,12.1,9.27,4.41,8.48,12.34,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,High,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,1,
TRUE,High,IsMasterProtein,O35226,26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1,71.6,71.6,71.6,71.6,71.6,71.6,159.3,246.575,168.3,246.575,183.5,475.2,371.05,88.3,371.05,371.05,371.05,653.8,0,5.843,4,1,3,1,376,40.7,4.79,1.82,1,0,,,,,,,,,24.69,,12.83,,,,,,,5.8,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q8BJY1,26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus OX=10090 GN=Psmd5 PE=1 SV=4,94.8,78.5,63.3,76.3,66.4,80.7,79.2,65.7,101.2,58.1,91.8,79.2,227.3,104,206.8,110.4,159.7,215,0,10.982,7,3,15,3,504,55.9,5.21,0,3,0,,14.55,37.82,13.86,0.72,21.31,,,17.65,61.26,2.3,,11.69,25.12,7.62,33.84,22.98,13.06,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q99JI4,26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus OX=10090 GN=Psmd6 PE=1 SV=1,272.0333333,294.7,304.5,216.9,272.0333333,272.0333333,241.85,241.85,333.3,241.85,150.4,241.85,72.5,81.5,148.8,97.2,100.2,100.04,0,6.577,8,2,3,2,389,45.5,5.52,1.65,2,0,,3.43,6.65,26.28,,,,,40.58,,6.98,,44.32,3.19,30.98,9.55,19.29,,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,High,Not Found,Not Found,1,
TRUE,High,IsMasterProtein,P26516,26S proteasome non-ATPase regulatory subunit 7 OS=Mus musculus OX=10090 GN=Psmd7 PE=1 SV=2,62.76,11.3,31.9,90.2,68.9,111.5,67,146,275.4,80.1,242.3,52.2,135.6,87.9,100.7,110.8,73.7,114.5,0,6.847,12,2,14,2,321,36.5,6.77,1.75,2,0,,,95.7,36.33,16.34,23.12,10.77,1.34,2.8,20.43,11.9,31.69,64.03,39.15,11.88,20.55,19.77,16.53,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,Q9CX56,26S proteasome non-ATPase regulatory subunit 8 OS=Mus musculus OX=10090 GN=Psmd8 PE=1 SV=2,32.9,35.4,33.7,21.5,25.5,17.8,9.2,726.2,46.2,14.3,38.3,166.84,173.8,125.1,160.6,119.8,114.7,105,0,4.34,11,2,4,2,353,39.9,9.58,0,2,0,10.17,39.9,16.43,46.45,2.91,5.16,23.21,85.48,31.84,,,,12,19.53,16.95,16.75,3.34,16.36,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q9CR00,26S proteasome non-ATPase regulatory subunit 9 OS=Mus musculus OX=10090 GN=Psmd9 PE=1 SV=1,172.1,135.9,126.4,111.4,111.7,117.1,106.9,72.6,119.9,90.9,76.4,85.5,54.9,77.2,98.5,82.8,74.2,85.9,0,4.421,5,1,7,1,222,24.7,6.43,0,1,0,44.1,27.81,15.71,22.74,2.03,16.87,34.51,31.42,23.46,,10.81,,18.96,18.28,13.87,5.53,10.62,8.79,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,P62334,26S proteasome regulatory subunit 10B OS=Mus musculus OX=10090 GN=Psmc6 PE=1 SV=1,25.9,80.1,87.4,78.2,78.8,68.3,36.4,88.8,111.3,73.8,145.3,69.2,151.6,120.5,164.1,146.5,117.7,156.2,0,11.746,10,3,18,3,389,44.1,7.49,2.12,3,0,49.67,11.29,16.55,16.83,3.82,23,47.86,12.32,16.58,9.37,30.17,21.61,21.55,14.91,4.79,12.92,21.09,8.83,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,High,High,High,High,1,
TRUE,High,IsMasterProtein,P62192,26S proteasome regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmc1 PE=1 SV=1,79.7,78,106.3,59.3,50.5,70.4,33.4,53.8,201.2,46.9,177.4,31.9,171.6,142.1,149.3,77.9,75,195.4,0,15.2,11,3,16,3,440,49.2,6.21,4.52,3,0,79.88,20.07,26.59,40.31,37.69,27.8,10.67,64.59,24.33,20.89,14.79,25.86,7.16,34.02,13.81,7.27,6.53,6.25,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,O88685,26S proteasome regulatory subunit 6A OS=Mus musculus OX=10090 GN=Psmc3 PE=1 SV=2,86.14,25.1,74.5,61.7,65.5,203.9,102.44,76.5,149.1,46.5,198.6,41.5,109.7,91,133.3,134.3,139.2,249.5,0,23.455,17,5,17,5,442,49.5,5.19,5.76,5,0,,11.43,46.55,88.87,32.34,11,,61.19,8.79,77.23,12.4,45.66,47.47,21.23,63.57,7.82,12.66,2.59,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q8K1K2,26S proteasome regulatory subunit 8 OS=Mus musculus OX=10090 GN=Psmc5 PE=1 SV=1,15.4,40,145.2,137.4,126.8,139.1,8.4,129.9,127.4,10.6,106.9,13.6,94.9,85.4,156.1,176.3,179.6,107.1,0,9.703,11,3,8,3,348,38.7,5.96,0,3,0,78.73,43.1,16.33,3.9,34.83,37.13,10.96,9.53,1.53,9.74,12.44,71.73,45.05,30.15,23.9,22.01,9.88,5.51,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,High,Peak Found,1,
TRUE,Medium,IsMasterProtein,Q8BK72,"28S ribosomal protein S27, mitochondrial OS=Mus musculus OX=10090 GN=Mrps27 PE=1 SV=2",100.4,118.5,94.7,62.2,54.2,36.7,29.9,55.7,50.4,33.6,51.8,8.5,166.1,187,195,183.8,195.6,176,0.025,1.986,4,1,1,1,415,47.7,5.5,0,1,0,43.83,16.25,18.66,38.31,39.23,20.73,16.89,10.46,19.68,3.7,24.12,50.27,11.25,1.55,4.74,2.12,1.82,19.78,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,P52760,2-iminobutanoate/2-iminopropanoate deaminase OS=Mus musculus OX=10090 GN=Rida PE=1 SV=3,85.2,168.6,236,140.6,120.8,116,44.8,110.8,91.9,65.5,142.5,41.7,98.3,52.3,90,74.1,53.2,67.7,0,4.844,19,2,4,2,135,14.2,8.68,0,2,0,62.95,79.16,3.03,80.79,32.96,79.1,34.14,32.75,77.88,7.25,53.65,44.33,11.2,17.17,7.9,29.54,8.4,8.77,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q60597,"2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3",65.3,82.8,90.2,97.9,89.5,175.5,44.8,74.7,126,39.7,120,56.7,116.7,106.7,117.5,105.3,113.8,177,0,91.176,25,17,130,17,1023,116.4,6.83,38.8,17,0,21.83,8.71,11.08,8.97,5.04,13.25,10.05,7.55,5.7,7.01,2.62,20.15,5.54,3.49,1.42,5.01,4.35,10.48,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q9D338,"39S ribosomal protein L19, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl19 PE=1 SV=1",0.1,0.1,0.1,0.1,0.1,0.1,132.05,132.05,132.05,151.1,113,132.05,434.2,300.4,181.4,307.18,280.6,339.3,0,4.436,5,1,2,1,292,33.6,9.44,0,1,0,,,,,,,,,,,,,,37.56,11.78,,,7.9,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,Q99L13,"3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Hibadh PE=1 SV=1",111.6,103.2,107.3,146.6,96.6,104.3,124.825,134.5,121.2,123.8,119.8,124.825,115.8,151.2,145.3,114.5,123,92.8,0.001,3.959,4,1,2,1,335,35.4,8.13,0,1,0,,11.58,26.19,31.27,2.81,31.09,,22.25,21.39,37.73,12.62,,18.04,35.57,13.14,23.7,20.49,23.27,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q8QZS1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Hibch PE=1 SV=1",70,29.7,93.8,46.2,58.4,121.9,131.925,79.4,166.4,131.925,178,103.9,183.2,145.2,149.1,150.4,117.5,177,0,12.245,9,2,18,2,385,43,8.06,19.45,2,0,,,51.39,1.09,24.05,27.5,,40.28,4.05,,24.58,25.41,31.03,8.98,18.04,33.11,15.08,7.13,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q921H8,"3-ketoacyl-CoA thiolase A, peroxisomal OS=Mus musculus OX=10090 GN=Acaa1a PE=1 SV=1",156.1,160.3,133.7,132.6,133.9,205.2,9.2,42.1,33.9,21.4,85.9,44.3,94.6,117.1,114.1,80.3,103.1,132.3,0,36.509,37,9,65,9,424,43.9,8.44,14.9,9,0,41.95,4.55,25.48,8.99,4.33,5.84,27.67,12.52,29.3,16.78,27.21,22.84,6.31,8.76,9.16,7.39,10.17,6.5,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
